,Year,AMOC,AMOC_lwr,AMOC_upr
539,1439.0,0.8622245974200183,0.1415951964760738,1.5828058403140084
540,1440.0,0.874594332889325,0.1539560560987679,1.5951707609358983
541,1441.0,0.8872383294614405,0.16659098451061857,1.6078101257912416
542,1442.0,0.8999675476999542,0.1793108213580213,1.6205348016679482
543,1443.0,0.912621077290575,0.19195448586871253,1.633183742044648
544,1444.0,0.9251018635106687,0.20442482529926545,1.6456597913781363
545,1445.0,0.9373755512279117,0.21668740125435207,1.6579285121759577
546,1446.0,0.949447024246375,0.22874711465506664,1.6699947708477023
547,1447.0,0.9613399535019178,0.24062771129599325,1.6818822606015957
548,1448.0,0.9730844169288377,0.25235935263075704,1.6936210891359045
549,1449.0,0.9847136383081707,0.26397532148565583,1.7052444941008125
550,1450.0,0.996267514662713,0.2755155213912541,1.716792352939501
551,1451.0,1.0077912564717943,0.2870252028010344,1.7283098679580131
552,1452.0,1.0192994647627542,0.2985190730013342,1.739811662581739
553,1453.0,1.0307261871062774,0.30993118278256987,1.751231756646555
554,1454.0,1.0419013816127123,0.32109133719359934,1.7624000083283489
555,1455.0,1.0525623429013846,0.331736620272681,1.7730535775233338
556,1456.0,1.0623960360787787,0.3415538611693816,1.7828792988797557
557,1457.0,1.0711135847244107,0.3502542947522497,1.791588255985744
558,1458.0,1.078544909085201,0.3576684365354338,1.7990106035495763
559,1459.0,1.0847083608882593,0.3638158484393523,1.8051653512285937
560,1460.0,1.0898036136376799,0.3688978096683,1.8102531353207973
561,1461.0,1.0941247423279725,0.3732098686969992,1.814568913225358
562,1462.0,1.097948085542975,0.3770292175770139,1.8183894643303415
563,1463.0,1.1014561266362721,0.38053841082483586,1.8218971865294153
564,1464.0,1.1047193233073602,0.38380734569474756,1.8251620991347814
565,1465.0,1.107719925208087,0.38681734963471825,1.8281659057334778
566,1466.0,1.1103903071839643,0.3894997353706362,1.8308404898239823
567,1467.0,1.1126454147545712,0.3917683683739703,1.8331003868513234
568,1468.0,1.1144024153349832,0.39353940415622923,1.8348623596151157
569,1469.0,1.1155946651490745,0.3947454128009996,1.836059293473414
570,1470.0,1.1161887032348794,0.39535254109206475,1.8366572138104182
571,1471.0,1.1161971262914474,0.395373346186973,1.8366682661873892
572,1472.0,1.115681855048316,0.39486993703052004,1.8361542068754184
573,1473.0,1.1147477656338145,0.3939473957488215,1.8352202268408226
574,1474.0,1.1135256997410676,0.3927366169082419,1.8339979468551917
575,1475.0,1.112145705285545,0.39136768320850324,1.832618271532817
576,1476.0,1.1107050992625596,0.3899389760651589,1.8311781770151012
577,1477.0,1.109249821350588,0.3885001603890424,1.8297202804866564
578,1478.0,1.1077765419675563,0.3870524093085365,1.828236909773576
579,1479.0,1.10624444295077,0.3855588186422967,1.8266835267404473
