,Year,AMOC
720,1428.0,3.139874681643875
721,1429.0,3.141396193193388
722,1430.0,3.1427453736210813
723,1431.0,3.143919588597534
724,1432.0,3.1449349208783235
725,1433.0,3.1458249220461614
726,1434.0,3.146635621895906
727,1435.0,3.147418056750201
728,1436.0,3.1482204738589283
729,1437.0,3.1490823066528844
730,1438.0,3.150031085823098
731,1439.0,3.1510822400112675
732,1440.0,3.1522409417022574
733,1441.0,3.1535049321337096
734,1442.0,3.154867446118802
735,1443.0,3.156319699679917
736,1444.0,3.1578527177024847
737,1445.0,3.1594585118591296
738,1446.0,3.161130764659479
739,1447.0,3.162865238260738
740,1448.0,3.1646600929386284
741,1449.0,3.1665161908928345
742,1450.0,3.168437398968927
743,1451.0,3.170430841068856
744,1452.0,3.172506970271387
745,1453.0,3.1746792652644276
746,1454.0,3.1769633411049196
747,1455.0,3.1793753103682594
748,1456.0,3.1819293340392916
749,1457.0,3.1846344491363476
750,1458.0,3.18749094732164
751,1459.0,3.1904868151320285
752,1460.0,3.1935949966269264
753,1461.0,3.196772353661082
754,1462.0,3.199961062966972
755,1463.0,3.203092695537151
756,1464.0,3.2060944157091447
757,1465.0,3.208895927384486
758,1466.0,3.211435521667879
759,1467.0,3.2136639913259444
760,1468.0,3.2155460291523803
761,1469.0,3.21705957303459
762,1470.0,3.218194039396129
763,1471.0,3.2189484409658036
764,1472.0,3.219330108098321
765,1473.0,3.2193542845739356
766,1474.0,3.219044384097548
767,1475.0,3.218432270485032
768,1476.0,3.2175577582662043
769,1477.0,3.2164667896524444
770,1478.0,3.2152082713321795
771,1479.0,3.2138300953740875
772,1480.0,3.2123751959988964
773,1481.0,3.2108784709322093
774,1482.0,3.209365050251794
775,1483.0,3.207849947482244
776,1484.0,3.2063387925982503
777,1485.0,3.204829210751697
778,1486.0,3.2033124477646893
779,1487.0,3.20177499362177
780,1488.0,3.2002001630345664
781,1489.0,3.1985696513546937
782,1490.0,3.196865044561771
783,1491.0,3.195069218018111
784,1492.0,3.1931675398439143
785,1493.0,3.1911487873817603
786,1494.0,3.189005704805807
787,1495.0,3.186735181136031
788,1496.0,3.184338091775991
789,1497.0,3.18181891524295
790,1498.0,3.179185273216021
791,1499.0,3.1764475042892952
792,1500.0,3.1736183684041923
793,1501.0,3.1707129782868675
794,1502.0,3.1677489977172897
795,1503.0,3.164747010258149
796,1504.0,3.1617308638833888
797,1505.0,3.158727756989087
798,1506.0,3.1557678592965686
799,1507.0,3.1528833739383013
800,1508.0,3.1501071142515444
801,1509.0,3.147470837518135
802,1510.0,3.145003690238838
803,1511.0,3.1427310680922416
804,1512.0,3.140673998633753
805,1513.0,3.1388489341761527
806,1514.0,3.13726772504646
807,1515.0,3.1359375493343746
808,1516.0,3.1348607070995214
809,1517.0,3.1340343689381935
810,1518.0,3.1334505110234914
811,1519.0,3.133096294514234
812,1520.0,3.1329550260202215
813,1521.0,3.133007660666693
814,1522.0,3.1332346577335772
815,1523.0,3.1336179190535374
816,1524.0,3.134142518118909
817,1525.0,3.134797941672639
818,1526.0,3.1355786928521203
819,1527.0,3.136484214607528
820,1528.0,3.137518146667568
821,1529.0,3.1386869581126073
822,1530.0,3.139998048917279
823,1531.0,3.141457503327817
824,1532.0,3.1430677493423125
825,1533.0,3.1448253941479583
826,1534.0,3.146719459646575
827,1535.0,3.1487301923802047
828,1536.0,3.1508286116795707
829,1537.0,3.1529768712020574
830,1538.0,3.155129420321137
831,1539.0,3.157234889534201
832,1540.0,3.1592385747894136
833,1541.0,3.1610853365585583
834,1542.0,3.1627226755265223
835,1543.0,3.1641037122677123
836,1544.0,3.1651898297213616
837,1545.0,3.165952848952595
838,1546.0,3.1663767210788842
839,1547.0,3.16645872170601
840,1548.0,3.166210078920041
841,1549.0,3.1656558679048614
842,1550.0,3.164833947583974
843,1551.0,3.1637927639684706
844,1552.0,3.162588025349729
845,1553.0,3.161278488157204
846,1554.0,3.1599213142057576
847,1555.0,3.158567554578827
848,1556.0,3.157258230957611
849,1557.0,3.1560213234424705
850,1558.0,3.1548698714349555
851,1559.0,3.1538012879577066
852,1560.0,3.152797953743193
853,1561.0,3.151829132985422
854,1562.0,3.150854144171646
855,1563.0,3.149826527219454
856,1564.0,3.148698798189551
857,1565.0,3.1474272677907367
858,1566.0,3.1459764156102388
859,1567.0,3.144322458874195
860,1568.0,3.1424559201593674
861,1569.0,3.1403831584516437
862,1570.0,3.138126858290541
863,1571.0,3.135725400771333
864,1572.0,3.1332309989216793
865,1573.0,3.130706549280703
866,1574.0,3.128221338581768
867,1575.0,3.125845944754752
868,1576.0,3.12364689057182
869,1577.0,3.121681712949609
870,1578.0,3.119995028195852
871,1579.0,3.118615951028795
872,1580.0,3.1175569181596186
873,1581.0,3.116813777895761
874,1582.0,3.1163669784791455
875,1583.0,3.116183720225541
876,1584.0,3.1162209514318437
877,1585.0,3.1164290438440916
878,1586.0,3.116755933089784
879,1587.0,3.1171514150845154
880,1588.0,3.117571227707404
881,1589.0,3.117980549498398
882,1590.0,3.118356593879901
883,1591.0,3.1186901052275475
884,1592.0,3.1189856686052075
885,1593.0,3.1192607970027155
886,1594.0,3.119543808229463
887,1595.0,3.1198706460627967
888,1596.0,3.1202810001055936
889,1597.0,3.120814154170428
890,1598.0,3.121505020339095
891,1599.0,3.1223807518806717
892,1600.0,3.1234581624543156
893,1601.0,3.1247420048798418
894,1602.0,3.1262240758069613
895,1603.0,3.12788315127326
896,1604.0,3.1296858614174385
897,1605.0,3.131588662174647
898,1606.0,3.133540893098804
899,1607.0,3.13548853556637
900,1608.0,3.1373779806476687
901,1609.0,3.1391590224276325
902,1610.0,3.1407865291480266
903,1611.0,3.142220768365658
904,1612.0,3.1434269256707856
905,1613.0,3.144374576541818
906,1614.0,3.1450376938607514
907,1615.0,3.1453953406913024
908,1616.0,3.145432720543584
909,1617.0,3.1451419646668737
910,1618.0,3.1445220500820703
911,1619.0,3.1435776008376837
912,1620.0,3.1423168215217125
913,1621.0,3.140749239015872
914,1622.0,3.1388841473609252
915,1623.0,3.1367305119183864
916,1624.0,3.134298563776889
917,1625.0,3.1316026223492393
918,1626.0,3.1286640762651987
919,1627.0,3.1255131728912606
920,1628.0,3.122188546006299
921,1629.0,3.118734305772246
922,1630.0,3.1151955361958716
923,1631.0,3.1116136608134357
924,1632.0,3.1080230214773175
925,1633.0,3.104449272078244
926,1634.0,3.100909311707884
