pred,lwr,upr,lwr_50,upr_50,Longitude,Latitude,SiteName,linear_rate,linear_rate_err,data_type_id,Age,section,section_index
-0.013386323800503962,-0.08643777254150524,0.05516052555250736,-0.03791245409089794,0.011624826151564096,-4.4,58.4,"Kyle of Tongue,
 Scotland",-0.05751802581415612,0.04898374685607073,ProxyRecord,1922.9999999999998,East,1
-0.013386323800503962,-0.08643777254150524,0.05516052555250736,-0.03791245409089794,0.011624826151564096,-5.1,58.4,"Loch Laxford,
 Scotland",0.056235909131077205,0.03284948098070488,ProxyRecord,1922.9999999999998,East,1
-0.013386323800503962,-0.08643777254150524,0.05516052555250736,-0.03791245409089794,0.011624826151564096,-2.7,43.4,"Urdaibai Estuary,
 Spain",-0.680272108843535,0.5844008597255647,ProxyRecord,1922.9999999999998,East,1
-0.013386323800503962,-0.08643777254150524,0.05516052555250736,-0.03791245409089794,0.011624826151564096,-6.311412,36.527819,CADIZ II,-0.10930518805980682,0.3,TideGaugeData,1922.9999999999998,East,1
-0.013386323800503962,-0.08643777254150524,0.05516052555250736,-0.03791245409089794,0.011624826151564096,-9.416667,38.683333,CASCAIS,-0.10229668766260147,0.3,TideGaugeData,1922.9999999999998,East,1
-0.013386323800503962,-0.08643777254150524,0.05516052555250736,-0.03791245409089794,0.011624826151564096,-4.494838,48.38285,BREST,0.20314526557922363,0.3,TideGaugeData,1922.9999999999998,East,1
-0.013386323800503962,-0.08643777254150524,0.05516052555250736,-0.03791245409089794,0.011624826151564096,-5.542833,50.103,NEWLYN,0.3156278729438782,0.3,TideGaugeData,1922.9999999999998,East,1
-0.013386323800503962,-0.08643777254150524,0.05516052555250736,-0.03791245409089794,0.011624826151564096,3.596111,51.442222,VLISSINGEN,0.09019379317760468,0.3,TideGaugeData,1922.9999999999998,East,1
-0.013386323800503962,-0.08643777254150524,0.05516052555250736,-0.03791245409089794,0.011624826151564096,0.743444,51.445639,SHEERNESS,0.09019379317760468,0.3,TideGaugeData,1922.9999999999998,East,1
-0.013386323800503962,-0.08643777254150524,0.05516052555250736,-0.03791245409089794,0.011624826151564096,4.249722,51.9175,MAASSLUIS,0.09019379317760468,0.3,TideGaugeData,1922.9999999999998,East,1
-0.013386323800503962,-0.08643777254150524,0.05516052555250736,-0.03791245409089794,0.011624826151564096,4.12,51.9775,HOEK VAN HOLLAND,0.08580244332551956,0.3,TideGaugeData,1922.9999999999998,East,1
-0.013386323800503962,-0.08643777254150524,0.05516052555250736,-0.03791245409089794,0.011624826151564096,4.554722,52.462222,IJMUIDEN,0.08580244332551956,0.3,TideGaugeData,1922.9999999999998,East,1
-0.013386323800503962,-0.08643777254150524,0.05516052555250736,-0.03791245409089794,0.011624826151564096,4.745,52.964444,DEN HELDER,-0.03160970285534859,0.3,TideGaugeData,1922.9999999999998,East,1
-0.013386323800503962,-0.08643777254150524,0.05516052555250736,-0.03791245409089794,0.011624826151564096,5.409444,53.175556,HARLINGEN,-0.03160970285534859,0.3,TideGaugeData,1922.9999999999998,East,1
-0.013386323800503962,-0.08643777254150524,0.05516052555250736,-0.03791245409089794,0.011624826151564096,-1.439778,55.007444,NORTH SHIELDS,-0.49801117181777954,0.3,TideGaugeData,1922.9999999999998,East,1
-0.012998222451570477,-0.08620101298007123,0.056115492109806826,-0.0374607439909404,0.012496795175351494,0.083333,51.5,TOWER PIER,0.09019379317760468,0.3,TideGaugeData,1930,East,1
-0.012998222451570477,-0.08620101298007123,0.056115492109806826,-0.0374607439909404,0.012496795175351494,5.22,53.363056,WEST-TERSCHELLING,-0.03160970285534859,0.3,TideGaugeData,1930,East,1
-0.012676667989265249,-0.08676716530642385,0.057324563288824626,-0.03712851793282739,0.013140062218958444,2.916667,51.233333,OOSTENDE,0.09019379317760468,0.3,TideGaugeData,1938,East,1
-0.012646248097159635,-0.08670300435738068,0.05753280008932075,-0.03713242849222443,0.013190139821726263,0.106,49.4819,LE HAVRE,-0.03438287600874901,0.3,TideGaugeData,1939,East,1
-0.012618087126656661,-0.086415889983113,0.05766960613398367,-0.0371207984011204,0.01307101436212282,-6.2,53.4,DUBLIN,-0.6122646927833557,0.3,TideGaugeData,1940,East,1
-0.012618087126656661,-0.086415889983113,0.05766960613398367,-0.0371207984011204,0.01307101436212282,0.72378,51.51445,SOUTHEND,0.09019379317760468,0.3,TideGaugeData,1940,East,1
-0.012618087126656661,-0.086415889983113,0.05766960613398367,-0.0371207984011204,0.01307101436212282,-6.216667,53.35,DUBLIN,-0.6122646927833557,0.3,TideGaugeData,1940,East,1
-0.012568646145533055,-0.08670926208464998,0.05817963131939133,-0.03718475672507675,0.012905236789362437,-1.220736,46.158478,LA ROCHELLE-LA PALLICE,-0.12411239743232727,0.3,TideGaugeData,1942,East,1
-0.012568646145533055,-0.08670926208464998,0.05817963131939133,-0.03718475672507675,0.012905236789362437,2.366698,51.048091,DUNKERQUE,0.09019379317760468,0.3,TideGaugeData,1942,East,1
-0.01254741823244967,-0.08678028502544578,0.058259518885463935,-0.037342976757635454,0.012869962844919433,-1.681623,43.395239,ST JEAN DE LUZ (SOCOA),-0.1363615095615387,0.3,TideGaugeData,1943,East,1
-0.01254741823244967,-0.08678028502544578,0.058259518885463935,-0.037342976757635454,0.012869962844919433,2.733333,51.15,NIEUWPOORT,0.09019379317760468,0.3,TideGaugeData,1943,East,1
-0.012466448838867527,-0.08656985624454948,0.05916019818450704,-0.037138345150838116,0.012685166883663142,-5.31589,35.8924,CEUTA,-0.09220317751169205,0.3,TideGaugeData,1950,East,1
-0.012466448838867527,-0.08656985624454948,0.05916019818450704,-0.037138345150838116,0.012685166883663142,-8.731,42.238,VIGO,-0.05658283457159996,0.3,TideGaugeData,1950,East,1
-0.012469408565678616,-0.08662458826033809,0.059287446349217614,-0.0372459052825226,0.012835899862231286,-22.4,64.8,"Vioarholmi,
 Iceland",0.5767182888400064,0.015828834166185236,ProxyRecord,1952.9999999999998,East,1
-0.012469408565678616,-0.08662458826033809,0.059287446349217614,-0.0372459052825226,0.012835899862231286,-8.4,54.8,"Bracky Bridge,
 Ireland",0.7502288079250127,0.033078914515867225,ProxyRecord,1952.9999999999998,East,1
-0.012469408565678616,-0.08662458826033809,0.059287446349217614,-0.0372459052825226,0.012835899862231286,-7.6,52.1,"Dungarvan,
 Ireland",1.7367757869035365,0.7050885375313137,ProxyRecord,1952.9999999999998,East,1
-0.012469408565678616,-0.08662458826033809,0.059287446349217614,-0.0372459052825226,0.012835899862231286,-1.4,50.7,"Newtown Estuary,
 Isle of Wight",0.9900019603999165,0.00565918711223407,ProxyRecord,1952.9999999999998,East,1
-0.012469408565678616,-0.08662458826033809,0.059287446349217614,-0.0372459052825226,0.012835899862231286,-4.4,58.4,"Kyle of Tongue,
 Scotland",-0.05751802581415612,0.04898374685607073,ProxyRecord,1952.9999999999998,East,1
-0.012469408565678616,-0.08662458826033809,0.059287446349217614,-0.0372459052825226,0.012835899862231286,-5.1,58.4,"Loch Laxford,
 Scotland",0.056235909131077205,0.03284948098070488,ProxyRecord,1952.9999999999998,East,1
-0.012469408565678616,-0.08662458826033809,0.059287446349217614,-0.0372459052825226,0.012835899862231286,-2.7,43.4,"Urdaibai Estuary,
 Spain",-0.680272108843535,0.5844008597255647,ProxyRecord,1952.9999999999998,East,1
-0.012469408565678616,-0.08662458826033809,0.059287446349217614,-0.0372459052825226,0.012835899862231286,-6.2,53.4,DUBLIN,-0.6122646927833557,0.3,TideGaugeData,1952.9999999999998,East,1
-0.012469408565678616,-0.08662458826033809,0.059287446349217614,-0.0372459052825226,0.012835899862231286,-5.31589,35.8924,CEUTA,-0.09220317751169205,0.3,TideGaugeData,1952.9999999999998,East,1
-0.012469408565678616,-0.08662458826033809,0.059287446349217614,-0.0372459052825226,0.012835899862231286,-6.311412,36.527819,CADIZ II,-0.10930518805980682,0.3,TideGaugeData,1952.9999999999998,East,1
-0.012469408565678616,-0.08662458826033809,0.059287446349217614,-0.0372459052825226,0.012835899862231286,-9.416667,38.683333,CASCAIS,-0.10229668766260147,0.3,TideGaugeData,1952.9999999999998,East,1
-0.012469408565678616,-0.08662458826033809,0.059287446349217614,-0.0372459052825226,0.012835899862231286,-8.731,42.238,VIGO,-0.05658283457159996,0.3,TideGaugeData,1952.9999999999998,East,1
-0.012469408565678616,-0.08662458826033809,0.059287446349217614,-0.0372459052825226,0.012835899862231286,-1.681623,43.395239,ST JEAN DE LUZ (SOCOA),-0.1363615095615387,0.3,TideGaugeData,1952.9999999999998,East,1
-0.012469408565678616,-0.08662458826033809,0.059287446349217614,-0.0372459052825226,0.012835899862231286,-1.220736,46.158478,LA ROCHELLE-LA PALLICE,-0.12411239743232727,0.3,TideGaugeData,1952.9999999999998,East,1
-0.012469408565678616,-0.08662458826033809,0.059287446349217614,-0.0372459052825226,0.012835899862231286,-4.494838,48.38285,BREST,0.20314526557922363,0.3,TideGaugeData,1952.9999999999998,East,1
-0.012469408565678616,-0.08662458826033809,0.059287446349217614,-0.0372459052825226,0.012835899862231286,0.106,49.4819,LE HAVRE,-0.03438287600874901,0.3,TideGaugeData,1952.9999999999998,East,1
-0.012469408565678616,-0.08662458826033809,0.059287446349217614,-0.0372459052825226,0.012835899862231286,-5.542833,50.103,NEWLYN,0.3156278729438782,0.3,TideGaugeData,1952.9999999999998,East,1
-0.012469408565678616,-0.08662458826033809,0.059287446349217614,-0.0372459052825226,0.012835899862231286,2.366698,51.048091,DUNKERQUE,0.09019379317760468,0.3,TideGaugeData,1952.9999999999998,East,1
-0.012469408565678616,-0.08662458826033809,0.059287446349217614,-0.0372459052825226,0.012835899862231286,2.733333,51.15,NIEUWPOORT,0.09019379317760468,0.3,TideGaugeData,1952.9999999999998,East,1
-0.012469408565678616,-0.08662458826033809,0.059287446349217614,-0.0372459052825226,0.012835899862231286,2.916667,51.233333,OOSTENDE,0.09019379317760468,0.3,TideGaugeData,1952.9999999999998,East,1
-0.012469408565678616,-0.08662458826033809,0.059287446349217614,-0.0372459052825226,0.012835899862231286,3.596111,51.442222,VLISSINGEN,0.09019379317760468,0.3,TideGaugeData,1952.9999999999998,East,1
-0.012469408565678616,-0.08662458826033809,0.059287446349217614,-0.0372459052825226,0.012835899862231286,0.743444,51.445639,SHEERNESS,0.09019379317760468,0.3,TideGaugeData,1952.9999999999998,East,1
-0.012469408565678616,-0.08662458826033809,0.059287446349217614,-0.0372459052825226,0.012835899862231286,0.083333,51.5,TOWER PIER,0.09019379317760468,0.3,TideGaugeData,1952.9999999999998,East,1
-0.012469408565678616,-0.08662458826033809,0.059287446349217614,-0.0372459052825226,0.012835899862231286,0.72378,51.51445,SOUTHEND,0.09019379317760468,0.3,TideGaugeData,1952.9999999999998,East,1
-0.012469408565678616,-0.08662458826033809,0.059287446349217614,-0.0372459052825226,0.012835899862231286,4.249722,51.9175,MAASSLUIS,0.09019379317760468,0.3,TideGaugeData,1952.9999999999998,East,1
-0.012469408565678616,-0.08662458826033809,0.059287446349217614,-0.0372459052825226,0.012835899862231286,4.12,51.9775,HOEK VAN HOLLAND,0.08580244332551956,0.3,TideGaugeData,1952.9999999999998,East,1
-0.012469408565678616,-0.08662458826033809,0.059287446349217614,-0.0372459052825226,0.012835899862231286,4.554722,52.462222,IJMUIDEN,0.08580244332551956,0.3,TideGaugeData,1952.9999999999998,East,1
-0.012469408565678616,-0.08662458826033809,0.059287446349217614,-0.0372459052825226,0.012835899862231286,4.745,52.964444,DEN HELDER,-0.03160970285534859,0.3,TideGaugeData,1952.9999999999998,East,1
-0.012469408565678616,-0.08662458826033809,0.059287446349217614,-0.0372459052825226,0.012835899862231286,5.409444,53.175556,HARLINGEN,-0.03160970285534859,0.3,TideGaugeData,1952.9999999999998,East,1
-0.012469408565678616,-0.08662458826033809,0.059287446349217614,-0.0372459052825226,0.012835899862231286,-6.216667,53.35,DUBLIN,-0.6122646927833557,0.3,TideGaugeData,1952.9999999999998,East,1
-0.012469408565678616,-0.08662458826033809,0.059287446349217614,-0.0372459052825226,0.012835899862231286,5.22,53.363056,WEST-TERSCHELLING,-0.03160970285534859,0.3,TideGaugeData,1952.9999999999998,East,1
-0.012469408565678616,-0.08662458826033809,0.059287446349217614,-0.0372459052825226,0.012835899862231286,-1.439778,55.007444,NORTH SHIELDS,-0.49801117181777954,0.3,TideGaugeData,1952.9999999999998,East,1
-0.012569356356821916,-0.08785748798448138,0.06005507312465926,-0.0377371835325808,0.013188205867175085,-7.3,55.4,MALIN HEAD,-1.4735143184661865,0.3,TideGaugeData,1960,East,1
-0.012569356356821916,-0.08785748798448138,0.06005507312465926,-0.0377371835325808,0.013188205867175085,-21.9,64.2,REYKJAVIK,-2.556387186050415,0.3,TideGaugeData,1960,East,1
-0.012569356356821916,-0.08785748798448138,0.06005507312465926,-0.0377371835325808,0.013188205867175085,-8.7,41.183333,LEIXOES,-0.12169736623764038,0.3,TideGaugeData,1960,East,1
-0.012569356356821916,-0.08785748798448138,0.06005507312465926,-0.0377371835325808,0.013188205867175085,-8.398887,43.364347,LA CORUÑA II,0.0016723688459023833,0.3,TideGaugeData,1960,East,1
-0.012569356356821916,-0.08785748798448138,0.06005507312465926,-0.0377371835325808,0.013188205867175085,1.083812,49.929096,DIEPPE,-0.03438287600874901,0.3,TideGaugeData,1960,East,1
-0.012569356356821916,-0.08785748798448138,0.06005507312465926,-0.0377371835325808,0.013188205867175085,-1.140306,60.154028,LERWICK,0.4825980067253113,0.3,TideGaugeData,1960,East,1
-0.012569356356821916,-0.08785748798448138,0.06005507312465926,-0.0377371835325808,0.013188205867175085,-6.766667,62.016667,TORSHAVN,1.4986846446990967,0.3,TideGaugeData,1960,East,1
-0.012852460123832616,-0.08927815536655008,0.06152126214673705,-0.03840916784445589,0.013297931799781289,-1.06157,45.568501,PORT BLOC,-0.09408435225486755,0.3,TideGaugeData,1968,East,1
-0.012852460123832616,-0.08927815536655008,0.06152126214673705,-0.03840916784445589,0.013297931799781289,-2.92025,54.031833,HEYSHAM,-0.8836138248443604,0.3,TideGaugeData,1968,East,1
-0.012952858449138656,-0.08952369341441102,0.061891457673500246,-0.038632207646021086,0.01320432394767435,-5.3649,36.148256,GIBRALTAR,-0.12416890263557434,0.3,TideGaugeData,1970,East,1
-0.012952858449138656,-0.08952369341441102,0.061891457673500246,-0.038632207646021086,0.01320432394767435,-1.51483,43.527302,BOUCAU,-0.20193256437778473,0.3,TideGaugeData,1970,East,1
-0.012952858449138656,-0.08952369341441102,0.061891457673500246,-0.038632207646021086,0.01320432394767435,-2.2,47.27,ST. NAZAIRE,-0.04511570185422897,0.3,TideGaugeData,1970,East,1
-0.012952858449138656,-0.08952369341441102,0.061891457673500246,-0.038632207646021086,0.01320432394767435,1.86772,50.969399,CALAIS,0.09019379317760468,0.3,TideGaugeData,1970,East,1
-0.012952858449138656,-0.08952369341441102,0.061891457673500246,-0.038632207646021086,0.01320432394767435,3.2,51.35,ZEEBRUGGE,0.09019379317760468,0.3,TideGaugeData,1970,East,1
-0.012952858449138656,-0.08952369341441102,0.061891457673500246,-0.038632207646021086,0.01320432394767435,-4.906333,55.749806,MILLPORT,-1.8326021432876587,0.3,TideGaugeData,1970,East,1
-0.01364300388443657,-0.09168709886938245,0.06274394160841038,-0.03968241899579311,0.012975226752242417,-4.78083,48.359402,LE CONQUET,0.33025217056274414,0.3,TideGaugeData,1980,East,1
-0.01364300388443657,-0.09168709886938245,0.06274394160841038,-0.03968241899579311,0.012975226752242417,-3.96586,48.718399,ROSCOFF,0.20314526557922363,0.3,TideGaugeData,1980,East,1
-0.01364300388443657,-0.09168709886938245,0.06274394160841038,-0.03968241899579311,0.012975226752242417,1.57746,50.727501,BOULOGNE,0.05846840515732765,0.3,TideGaugeData,1980,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,-22.4,64.8,"Vioarholmi,
 Iceland",0.5767182888400064,0.015828834166185236,ProxyRecord,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,-8.4,54.8,"Bracky Bridge,
 Ireland",0.7502288079250127,0.033078914515867225,ProxyRecord,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,-7.6,52.1,"Dungarvan,
 Ireland",1.7367757869035365,0.7050885375313137,ProxyRecord,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,-1.4,50.7,"Newtown Estuary,
 Isle of Wight",0.9900019603999165,0.00565918711223407,ProxyRecord,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,-4.4,58.4,"Kyle of Tongue,
 Scotland",-0.05751802581415612,0.04898374685607073,ProxyRecord,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,-5.1,58.4,"Loch Laxford,
 Scotland",0.056235909131077205,0.03284948098070488,ProxyRecord,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,-2.7,43.4,"Urdaibai Estuary,
 Spain",-0.680272108843535,0.5844008597255647,ProxyRecord,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,-6.2,53.4,DUBLIN,-0.6122646927833557,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,-7.3,55.4,MALIN HEAD,-1.4735143184661865,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,-21.9,64.2,REYKJAVIK,-2.556387186050415,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,-5.31589,35.8924,CEUTA,-0.09220317751169205,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,-5.3649,36.148256,GIBRALTAR,-0.12416890263557434,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,-6.311412,36.527819,CADIZ II,-0.10930518805980682,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,-9.416667,38.683333,CASCAIS,-0.10229668766260147,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,-8.7,41.183333,LEIXOES,-0.12169736623764038,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,-8.731,42.238,VIGO,-0.05658283457159996,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,-8.398887,43.364347,LA CORUÑA II,0.0016723688459023833,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,-1.681623,43.395239,ST JEAN DE LUZ (SOCOA),-0.1363615095615387,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,-1.51483,43.527302,BOUCAU,-0.20193256437778473,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,-1.06157,45.568501,PORT BLOC,-0.09408435225486755,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,-1.220736,46.158478,LA ROCHELLE-LA PALLICE,-0.12411239743232727,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,-2.2,47.27,ST. NAZAIRE,-0.04511570185422897,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,-4.78083,48.359402,LE CONQUET,0.33025217056274414,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,-4.494838,48.38285,BREST,0.20314526557922363,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,-3.96586,48.718399,ROSCOFF,0.20314526557922363,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,0.106,49.4819,LE HAVRE,-0.03438287600874901,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,1.083812,49.929096,DIEPPE,-0.03438287600874901,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,-5.542833,50.103,NEWLYN,0.3156278729438782,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,1.57746,50.727501,BOULOGNE,0.05846840515732765,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,1.86772,50.969399,CALAIS,0.09019379317760468,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,2.366698,51.048091,DUNKERQUE,0.09019379317760468,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,2.733333,51.15,NIEUWPOORT,0.09019379317760468,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,2.916667,51.233333,OOSTENDE,0.09019379317760468,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,3.2,51.35,ZEEBRUGGE,0.09019379317760468,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,3.596111,51.442222,VLISSINGEN,0.09019379317760468,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,0.743444,51.445639,SHEERNESS,0.09019379317760468,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,0.083333,51.5,TOWER PIER,0.09019379317760468,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,0.72378,51.51445,SOUTHEND,0.09019379317760468,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,4.249722,51.9175,MAASSLUIS,0.09019379317760468,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,4.12,51.9775,HOEK VAN HOLLAND,0.08580244332551956,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,4.554722,52.462222,IJMUIDEN,0.08580244332551956,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,4.745,52.964444,DEN HELDER,-0.03160970285534859,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,5.409444,53.175556,HARLINGEN,-0.03160970285534859,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,-6.216667,53.35,DUBLIN,-0.6122646927833557,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,5.22,53.363056,WEST-TERSCHELLING,-0.03160970285534859,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,-2.92025,54.031833,HEYSHAM,-0.8836138248443604,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,-1.439778,55.007444,NORTH SHIELDS,-0.49801117181777954,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,-4.906333,55.749806,MILLPORT,-1.8326021432876587,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,-1.140306,60.154028,LERWICK,0.4825980067253113,0.3,TideGaugeData,1982.9999999999998,East,1
-0.013913737257815783,-0.09256166929109466,0.06302634172870426,-0.04028805178068307,0.012665344993796207,-6.766667,62.016667,TORSHAVN,1.4986846446990967,0.3,TideGaugeData,1982.9999999999998,East,1
-0.014433408212133212,-0.09281804239831715,0.06395903166192865,-0.0411505173339374,0.012270245587279764,-6.311412,36.527819,CADIZ II,-0.10930518805980682,0.3,TideGaugeData,1988,East,1
-0.014547844141717078,-0.09265315063600658,0.0638734257695752,-0.04132767841494719,0.012254895241709111,-4.1,51.2,ILFRACOMBE,0.1492079496383667,0.3,TideGaugeData,1989,East,1
-0.0146658414313345,-0.09306717217903157,0.06380422225346018,-0.04158508797774117,0.012214559970491614,-1.79373,46.497501,LES SABLES D OLONNE,0.011843085289001465,0.3,TideGaugeData,1990,East,1
-0.015173965165512294,-0.09476716677904255,0.06420546407676632,-0.04249387075847154,0.012058836238127181,-9.416667,38.683333,CASCAIS,-0.10229668766260147,0.3,TideGaugeData,1994,East,1
-0.015450072460786692,-0.09546567145820438,0.06458113009668959,-0.0429216537454484,0.011652579846320552,-8.4,54.8,"Bracky Bridge,
 Ireland",0.7502288079250127,0.033078914515867225,ProxyRecord,1996,East,1
-0.015892376286224127,-0.0970793363750473,0.06458256225086098,-0.04372513152612368,0.011301210412341346,-5.1,58.5,KINLOCHBERVIE,-1.0754752159118652,0.3,TideGaugeData,1999,East,1
-0.01604741985845127,-0.09731168370976462,0.06490458122984909,-0.04395410536617843,0.011184064480048191,-2.7,43.4,"Urdaibai Estuary,
 Spain",-0.680272108843535,0.5844008597255647,ProxyRecord,2000,East,1
-0.01604741985845127,-0.09731168370976462,0.06490458122984909,-0.04395410536617843,0.011184064480048191,-3,43.4,BILBAO,-0.08458408713340759,0.3,TideGaugeData,2000,East,1
-0.01604741985845127,-0.09731168370976462,0.06490458122984909,-0.04395410536617843,0.011184064480048191,-1.9,50.7,BOURNEMOUTH,0.1048475131392479,0.3,TideGaugeData,2000,East,1
