pred,lwr,upr,lwr_50,upr_50,Longitude,Latitude,SiteName,linear_rate,linear_rate_err,data_type_id,Age,section
-0.04775741376701028,-0.5348085121415006,0.43580136644243744,-0.20924876178810237,0.11808162916091303,5.409444,53.175556,HARLINGEN,-0.03160970285534859,0.3,TideGaugeData,1982.9999999999998,East
-0.04775741376701028,-0.5348085121415006,0.43580136644243744,-0.20924876178810237,0.11808162916091303,-6.216667,53.35,DUBLIN,-0.6122646927833557,0.3,TideGaugeData,1982.9999999999998,East
-0.04775741376701028,-0.5348085121415006,0.43580136644243744,-0.20924876178810237,0.11808162916091303,5.22,53.363056,WEST-TERSCHELLING,-0.03160970285534859,0.3,TideGaugeData,1982.9999999999998,East
-0.04775741376701028,-0.5348085121415006,0.43580136644243744,-0.20924876178810237,0.11808162916091303,-2.92025,54.031833,HEYSHAM,-0.8836138248443604,0.3,TideGaugeData,1982.9999999999998,East
-0.04775741376701028,-0.5348085121415006,0.43580136644243744,-0.20924876178810237,0.11808162916091303,-1.439778,55.007444,NORTH SHIELDS,-0.49801117181777954,0.3,TideGaugeData,1982.9999999999998,East
-0.04775741376701028,-0.5348085121415006,0.43580136644243744,-0.20924876178810237,0.11808162916091303,-4.906333,55.749806,MILLPORT,-1.8326021432876587,0.3,TideGaugeData,1982.9999999999998,East
-0.04775741376701028,-0.5348085121415006,0.43580136644243744,-0.20924876178810237,0.11808162916091303,-1.140306,60.154028,LERWICK,0.4825980067253113,0.3,TideGaugeData,1982.9999999999998,East
-0.04775741376701028,-0.5348085121415006,0.43580136644243744,-0.20924876178810237,0.11808162916091303,-6.766667,62.016667,TORSHAVN,1.4986846446990967,0.3,TideGaugeData,1982.9999999999998,East
-0.06413420489108312,-0.5626376464887177,0.43328484076935175,-0.22933847250426814,0.10726141232414509,-6.311412,36.527819,CADIZ II,-0.10930518805980682,0.3,TideGaugeData,1988,East
-0.06748850676487185,-0.5685927313692658,0.43337634558571575,-0.2329575678412274,0.10407829771731324,-4.1,51.2,ILFRACOMBE,0.1492079496383667,0.3,TideGaugeData,1989,East
-0.07086912316824344,-0.5758561869852076,0.4329452995362521,-0.2370119808662815,0.10061771018030029,-1.79373,46.497501,LES SABLES D OLONNE,0.011843085289001465,0.3,TideGaugeData,1990,East
-0.08465473419311874,-0.6055259746565927,0.4273984878403614,-0.2541575196049479,0.09007192121618612,-9.416667,38.683333,CASCAIS,-0.10229668766260147,0.3,TideGaugeData,1994,East
-0.0917054270190432,-0.6180400935767537,0.42347108601751876,-0.26342645901995176,0.08463209325342859,-8.4,54.8,"Bracky Bridge,
 Ireland",0.7502288079250127,0.033078914515867225,ProxyRecord,1996,East
-0.10247882531320261,-0.6375048559696389,0.4223362353788318,-0.2784767980160483,0.07844281040051694,-5.1,58.5,KINLOCHBERVIE,-1.0754752159118652,0.3,TideGaugeData,1999,East
-0.10612258699603498,-0.642258091331682,0.4217544988266467,-0.28284576982118126,0.07559260984938772,-2.7,43.4,"Urdaibai Estuary,
 Spain",-0.680272108843535,0.5844008597255647,ProxyRecord,2000,East
-0.10612258699603498,-0.642258091331682,0.4217544988266467,-0.28284576982118126,0.07559260984938772,-3,43.4,BILBAO,-0.08458408713340759,0.3,TideGaugeData,2000,East
-0.10612258699603498,-0.642258091331682,0.4217544988266467,-0.28284576982118126,0.07559260984938772,-1.9,50.7,BOURNEMOUTH,0.1048475131392479,0.3,TideGaugeData,2000,East
-0.10612258699603498,-0.642258091331682,0.4217544988266467,-0.28284576982118126,0.07559260984938772,146.362431,-41.184692,DEVONPORT,-0.19547279179096222,0.3,TideGaugeData,2000,East
-0.10612258699603498,-0.642258091331682,0.4217544988266467,-0.28284576982118126,0.07559260984938772,-3.90738,47.873699,CONCARNEAU,0.22764046490192413,0.3,TideGaugeData,2000,East
-0.11348905419559553,-0.6545468117287286,0.4205883159925656,-0.29048984641386555,0.06980193099719081,-7.3,55.4,MALIN HEAD,-1.4735143184661865,0.3,TideGaugeData,2001.9999999999998,East
-0.11721175963559795,-0.6630048553739714,0.41983279670535106,-0.29514041529545065,0.06729243361559535,-22.4,64.8,"Vioarholmi,
 Iceland",0.5767182888400064,0.015828834166185236,ProxyRecord,2003,East
-0.1323657269767846,-0.6930574012498097,0.4127280300894603,-0.31321227998000023,0.05609849027538398,-6.766667,62.016667,TORSHAVN,1.4986846446990967,0.3,TideGaugeData,2007.0000000000002,East
-0.1440075051339784,-0.7079829658651561,0.4087971407335793,-0.3285881937015932,0.047596405872641405,-4.4,58.4,"Kyle of Tongue,
 Scotland",-0.05751802581415612,0.04898374685607073,ProxyRecord,2009.9999999999998,East
-0.1440075051339784,-0.7079829658651561,0.4087971407335793,-0.3285881937015932,0.047596405872641405,-5.1,58.4,"Loch Laxford,
 Scotland",0.056235909131077205,0.03284948098070488,ProxyRecord,2009.9999999999998,East
-0.1440075051339784,-0.7079829658651561,0.4087971407335793,-0.3285881937015932,0.047596405872641405,-6.2,53.4,DUBLIN,-0.6122646927833557,0.3,TideGaugeData,2009.9999999999998,East
-0.1440075051339784,-0.7079829658651561,0.4087971407335793,-0.3285881937015932,0.047596405872641405,-1.16355,44.665001,ARCACHON-EYRAC,-0.11998848617076874,0.3,TideGaugeData,2009.9999999999998,East
-0.1440075051339784,-0.7079829658651561,0.4087971407335793,-0.3285881937015932,0.047596405872641405,-6.216667,53.35,DUBLIN,-0.6122646927833557,0.3,TideGaugeData,2009.9999999999998,East
-0.15190026330912415,-0.7231395548811913,0.40968641802453265,-0.3398358843719468,0.04158022845465144,-1.4,50.7,"Newtown Estuary,
 Isle of Wight",0.9900019603999165,0.00565918711223407,ProxyRecord,2012,East
-0.15588611424345775,-0.7332254919015916,0.41012021343000765,-0.3446657985053667,0.03876806314044172,-1.9,50.7,BOURNEMOUTH,0.1048475131392479,0.3,TideGaugeData,2013,East
-0.15989827967962167,-0.7396667690815405,0.41042531255722053,-0.3510083617146308,0.035322135606868484,-5.3649,36.148256,GIBRALTAR,-0.12416890263557434,0.3,TideGaugeData,2013.9999999999998,East
-0.15989827967962167,-0.7396667690815405,0.41042531255722053,-0.3510083617146308,0.035322135606868484,0.083333,51.5,TOWER PIER,0.09019379317760468,0.3,TideGaugeData,2013.9999999999998,East
-0.16800155419813828,-0.7559375509546848,0.4085055604283564,-0.3607934610248258,0.02784948743197705,0.72378,51.51445,SOUTHEND,0.09019379317760468,0.3,TideGaugeData,2016,East
-0.16800155419813828,-0.7559375509546848,0.4085055604283564,-0.3607934610248258,0.02784948743197705,-4.906333,55.749806,MILLPORT,-1.8326021432876587,0.3,TideGaugeData,2016,East
-0.17621008693166765,-0.775899551480119,0.4072029977703176,-0.36992749915097967,0.022779064410540756,-1.681623,43.395239,ST JEAN DE LUZ (SOCOA),-0.1363615095615387,0.3,TideGaugeData,2017.9999999999998,East
-0.17621008693166765,-0.775899551480119,0.4072029977703176,-0.36992749915097967,0.022779064410540756,-1.439778,55.007444,NORTH SHIELDS,-0.49801117181777954,0.3,TideGaugeData,2017.9999999999998,East
-0.1803538250566699,-0.780184792223965,0.4087623524536643,-0.3750443477258554,0.01982730976530413,-5.31589,35.8924,CEUTA,-0.09220317751169205,0.3,TideGaugeData,2019.0000000000002,East
-0.1803538250566699,-0.780184792223965,0.4087623524536643,-0.3750443477258554,0.01982730976530413,-8.731,42.238,VIGO,-0.05658283457159996,0.3,TideGaugeData,2019.0000000000002,East
-0.18452387779129267,-0.7883353749878856,0.40893173839099534,-0.3804457339240272,0.016242804642958124,-5.1,58.5,KINLOCHBERVIE,-1.0754752159118652,0.3,TideGaugeData,2020,East
-0.18452387779129267,-0.7883353749878856,0.40893173839099534,-0.3804457339240272,0.016242804642958124,-2.92025,54.031833,HEYSHAM,-0.8836138248443604,0.3,TideGaugeData,2020,East
-0.18872024506266522,-0.79859281166369,0.40821708802532464,-0.38572699852812486,0.013361617583496948,-7.6,52.1,"Dungarvan,
 Ireland",1.7367757869035365,0.7050885375313137,ProxyRecord,2021,East
-0.18872024506266522,-0.79859281166369,0.40821708802532464,-0.38572699852812486,0.013361617583496948,146.362431,-41.184692,DEVONPORT,-0.19547279179096222,0.3,TideGaugeData,2021,East
-0.18872024506266522,-0.79859281166369,0.40821708802532464,-0.38572699852812486,0.013361617583496948,-1.51483,43.527302,BOUCAU,-0.20193256437778473,0.3,TideGaugeData,2021,East
-0.18872024506266522,-0.79859281166369,0.40821708802532464,-0.38572699852812486,0.013361617583496948,-4.78083,48.359402,LE CONQUET,0.33025217056274414,0.3,TideGaugeData,2021,East
-0.18872024506266522,-0.79859281166369,0.40821708802532464,-0.38572699852812486,0.013361617583496948,-3.96586,48.718399,ROSCOFF,0.20314526557922363,0.3,TideGaugeData,2021,East
-0.18872024506266522,-0.79859281166369,0.40821708802532464,-0.38572699852812486,0.013361617583496948,1.083812,49.929096,DIEPPE,-0.03438287600874901,0.3,TideGaugeData,2021,East
-0.18872024506266522,-0.79859281166369,0.40821708802532464,-0.38572699852812486,0.013361617583496948,2.366698,51.048091,DUNKERQUE,0.09019379317760468,0.3,TideGaugeData,2021,East
-0.19294292682590297,-0.8083863727040463,0.4085446748183476,-0.392478301854142,0.008970010237186344,-8.398887,43.364347,LA CORUÑA II,0.0016723688459023833,0.3,TideGaugeData,2021.9999999999998,East
-0.19294292682590297,-0.8083863727040463,0.4085446748183476,-0.392478301854142,0.008970010237186344,-1.16355,44.665001,ARCACHON-EYRAC,-0.11998848617076874,0.3,TideGaugeData,2021.9999999999998,East
-0.19294292682590297,-0.8083863727040463,0.4085446748183476,-0.392478301854142,0.008970010237186344,-1.06157,45.568501,PORT BLOC,-0.09408435225486755,0.3,TideGaugeData,2021.9999999999998,East
-0.19294292682590297,-0.8083863727040463,0.4085446748183476,-0.392478301854142,0.008970010237186344,-1.220736,46.158478,LA ROCHELLE-LA PALLICE,-0.12411239743232727,0.3,TideGaugeData,2021.9999999999998,East
-0.19294292682590297,-0.8083863727040463,0.4085446748183476,-0.392478301854142,0.008970010237186344,-1.79373,46.497501,LES SABLES D OLONNE,0.011843085289001465,0.3,TideGaugeData,2021.9999999999998,East
-0.19294292682590297,-0.8083863727040463,0.4085446748183476,-0.392478301854142,0.008970010237186344,-2.2,47.27,ST. NAZAIRE,-0.04511570185422897,0.3,TideGaugeData,2021.9999999999998,East
-0.19294292682590297,-0.8083863727040463,0.4085446748183476,-0.392478301854142,0.008970010237186344,-3.90738,47.873699,CONCARNEAU,0.22764046490192413,0.3,TideGaugeData,2021.9999999999998,East
-0.19294292682590297,-0.8083863727040463,0.4085446748183476,-0.392478301854142,0.008970010237186344,-4.494838,48.38285,BREST,0.20314526557922363,0.3,TideGaugeData,2021.9999999999998,East
-0.19294292682590297,-0.8083863727040463,0.4085446748183476,-0.392478301854142,0.008970010237186344,0.106,49.4819,LE HAVRE,-0.03438287600874901,0.3,TideGaugeData,2021.9999999999998,East
-0.19294292682590297,-0.8083863727040463,0.4085446748183476,-0.392478301854142,0.008970010237186344,1.57746,50.727501,BOULOGNE,0.05846840515732765,0.3,TideGaugeData,2021.9999999999998,East
-0.19294292682590297,-0.8083863727040463,0.4085446748183476,-0.392478301854142,0.008970010237186344,1.86772,50.969399,CALAIS,0.09019379317760468,0.3,TideGaugeData,2021.9999999999998,East
-0.19715984902375963,-0.817830858855,0.40894022755360493,-0.3982932004909552,0.006044430946117208,-3,43.4,BILBAO,-0.08458408713340759,0.3,TideGaugeData,2023.0000000000002,East
-0.19715984902375963,-0.817830858855,0.40894022755360493,-0.3982932004909552,0.006044430946117208,-4.1,51.2,ILFRACOMBE,0.1492079496383667,0.3,TideGaugeData,2023.0000000000002,East
-0.19715984902375963,-0.817830858855,0.40894022755360493,-0.3982932004909552,0.006044430946117208,-21.9,64.2,REYKJAVIK,-2.556387186050415,0.3,TideGaugeData,2023.0000000000002,East
-0.19715984902375963,-0.817830858855,0.40894022755360493,-0.3982932004909552,0.006044430946117208,-8.7,41.183333,LEIXOES,-0.12169736623764038,0.3,TideGaugeData,2023.0000000000002,East
-0.19715984902375963,-0.817830858855,0.40894022755360493,-0.3982932004909552,0.006044430946117208,-5.542833,50.103,NEWLYN,0.3156278729438782,0.3,TideGaugeData,2023.0000000000002,East
-0.19715984902375963,-0.817830858855,0.40894022755360493,-0.3982932004909552,0.006044430946117208,2.733333,51.15,NIEUWPOORT,0.09019379317760468,0.3,TideGaugeData,2023.0000000000002,East
-0.19715984902375963,-0.817830858855,0.40894022755360493,-0.3982932004909552,0.006044430946117208,2.916667,51.233333,OOSTENDE,0.09019379317760468,0.3,TideGaugeData,2023.0000000000002,East
-0.19715984902375963,-0.817830858855,0.40894022755360493,-0.3982932004909552,0.006044430946117208,3.2,51.35,ZEEBRUGGE,0.09019379317760468,0.3,TideGaugeData,2023.0000000000002,East
-0.19715984902375963,-0.817830858855,0.40894022755360493,-0.3982932004909552,0.006044430946117208,3.596111,51.442222,VLISSINGEN,0.09019379317760468,0.3,TideGaugeData,2023.0000000000002,East
-0.19715984902375963,-0.817830858855,0.40894022755360493,-0.3982932004909552,0.006044430946117208,0.743444,51.445639,SHEERNESS,0.09019379317760468,0.3,TideGaugeData,2023.0000000000002,East
-0.19715984902375963,-0.817830858855,0.40894022755360493,-0.3982932004909552,0.006044430946117208,4.249722,51.9175,MAASSLUIS,0.09019379317760468,0.3,TideGaugeData,2023.0000000000002,East
-0.19715984902375963,-0.817830858855,0.40894022755360493,-0.3982932004909552,0.006044430946117208,4.12,51.9775,HOEK VAN HOLLAND,0.08580244332551956,0.3,TideGaugeData,2023.0000000000002,East
-0.19715984902375963,-0.817830858855,0.40894022755360493,-0.3982932004909552,0.006044430946117208,4.554722,52.462222,IJMUIDEN,0.08580244332551956,0.3,TideGaugeData,2023.0000000000002,East
-0.19715984902375963,-0.817830858855,0.40894022755360493,-0.3982932004909552,0.006044430946117208,4.745,52.964444,DEN HELDER,-0.03160970285534859,0.3,TideGaugeData,2023.0000000000002,East
-0.19715984902375963,-0.817830858855,0.40894022755360493,-0.3982932004909552,0.006044430946117208,5.409444,53.175556,HARLINGEN,-0.03160970285534859,0.3,TideGaugeData,2023.0000000000002,East
-0.19715984902375963,-0.817830858855,0.40894022755360493,-0.3982932004909552,0.006044430946117208,5.22,53.363056,WEST-TERSCHELLING,-0.03160970285534859,0.3,TideGaugeData,2023.0000000000002,East
-0.19715984902375963,-0.817830858855,0.40894022755360493,-0.3982932004909552,0.006044430946117208,-1.140306,60.154028,LERWICK,0.4825980067253113,0.3,TideGaugeData,2023.0000000000002,East
-0.053674222951222476,-0.6656578311135319,0.5616693894365676,-0.2659128756003658,0.1660540314402608,-72.6,41.3,"East River Marsh,
 Connecticut",0.9247888860005858,0.02444436002766794,ProxyRecord,3,West
-0.05261654016550179,-0.6599869580322845,0.5573092951742864,-0.26344256916883313,0.165651418670465,-74.4,39.5,"Leeds Point,
 New Jersey",1.542892132853934,0.04595555448997943,ProxyRecord,4,West
-0.041209187891581664,-0.6246764545278946,0.5377774465790958,-0.2481001770189926,0.16225894015194647,-80.3,25.3,"Swan Key,
 Florida",0.6903138198206762,0.014263740545663036,ProxyRecord,15,West
-0.041209187891581664,-0.6246764545278946,0.5377774465790958,-0.2481001770189926,0.16225894015194647,-76.3,35,"Sand Hill Point,
 North Carolina",0.7361584928658096,0.012839257273181554,ProxyRecord,15,West
-0.03917986726910931,-0.6233824303946082,0.537092531956205,-0.24506929213720272,0.16293848616168394,-58.8,48.6,"Big River Marsh,
 Newfoundland",0.9591597152489191,0.023505740654870575,ProxyRecord,17,West
-0.03218566181925469,-0.5965062793062373,0.538745112966456,-0.23197849908386747,0.167015328779425,-81.7,30.6,"Nassau,
 Florida",0.4043028342232031,0.0032491527968780886,ProxyRecord,24,West
-0.03218566181925469,-0.5965062793062373,0.538745112966456,-0.23197849908386747,0.167015328779425,-75.7,35.9,"Sand Point,
 North Carolina",1.1312650251586438,0.01166219156171753,ProxyRecord,24,West
-0.023440921607299377,-0.5806388554373128,0.5348057285313501,-0.21792242021290326,0.17112384181323306,-72.6,41.3,"East River Marsh,
 Connecticut",0.9247888860005858,0.02444436002766794,ProxyRecord,33,West
-0.023440921607299377,-0.5806388554373128,0.5348057285313501,-0.21792242021290326,0.17112384181323306,-81.7,30.6,"Nassau,
 Florida",0.4043028342232031,0.0032491527968780886,ProxyRecord,33,West
-0.023440921607299377,-0.5806388554373128,0.5348057285313501,-0.21792242021290326,0.17112384181323306,-80.3,25.3,"Swan Key,
 Florida",0.6903138198206762,0.014263740545663036,ProxyRecord,33,West
-0.023440921607299377,-0.5806388554373128,0.5348057285313501,-0.21792242021290326,0.17112384181323306,-74.4,39.5,"Leeds Point,
 New Jersey",1.542892132853934,0.04595555448997943,ProxyRecord,33,West
-0.023440921607299377,-0.5806388554373128,0.5348057285313501,-0.21792242021290326,0.17112384181323306,-58.8,48.6,"Big River Marsh,
 Newfoundland",0.9591597152489191,0.023505740654870575,ProxyRecord,33,West
-0.023440921607299377,-0.5806388554373128,0.5348057285313501,-0.21792242021290326,0.17112384181323306,-76.3,35,"Sand Hill Point,
 North Carolina",0.7361584928658096,0.012839257273181554,ProxyRecord,33,West
-0.023440921607299377,-0.5806388554373128,0.5348057285313501,-0.21792242021290326,0.17112384181323306,-75.7,35.9,"Sand Point,
 North Carolina",1.1312650251586438,0.01166219156171753,ProxyRecord,33,West
-0.01776597587224729,-0.5701793354160822,0.5416468487482746,-0.21055327293273643,0.17767244468505872,-54,47.2,"Placentia,
 Newfoundland",0.4156415101842163,0.050934350436590885,ProxyRecord,39,West
-0.014974967345890995,-0.5610021237265086,0.5465890985739796,-0.20829950124309338,0.18104499248497288,-71.4,41.5,"Fox Hill Marsh,
 Rhode Island",1.0859623071989415,0.023343518142203996,ProxyRecord,42,West
-0.004120695385892,-0.561272683907922,0.5525998611875744,-0.19451596119801068,0.18631688438951272,-81.7,24.7,"Snipe Key,
 Florida",0.7475029427969568,0.024667277663537407,ProxyRecord,54,West
0.0036947583572021162,-0.5515099398721247,0.5660793890415061,-0.18599492954500604,0.19333910479855307,-72.6,41.3,"East River Marsh,
 Connecticut",0.9247888860005858,0.02444436002766794,ProxyRecord,63,West
0.0036947583572021162,-0.5515099398721247,0.5660793890415061,-0.18599492954500604,0.19333910479855307,-81.7,30.6,"Nassau,
 Florida",0.4043028342232031,0.0032491527968780886,ProxyRecord,63,West
0.0036947583572021162,-0.5515099398721247,0.5660793890415061,-0.18599492954500604,0.19333910479855307,-81.7,24.7,"Snipe Key,
 Florida",0.7475029427969568,0.024667277663537407,ProxyRecord,63,West
0.0036947583572021162,-0.5515099398721247,0.5660793890415061,-0.18599492954500604,0.19333910479855307,-80.3,25.3,"Swan Key,
 Florida",0.6903138198206762,0.014263740545663036,ProxyRecord,63,West
0.0036947583572021162,-0.5515099398721247,0.5660793890415061,-0.18599492954500604,0.19333910479855307,-74.4,39.5,"Leeds Point,
 New Jersey",1.542892132853934,0.04595555448997943,ProxyRecord,63,West
0.0036947583572021162,-0.5515099398721247,0.5660793890415061,-0.18599492954500604,0.19333910479855307,-58.8,48.6,"Big River Marsh,
 Newfoundland",0.9591597152489191,0.023505740654870575,ProxyRecord,63,West
0.0036947583572021162,-0.5515099398721247,0.5660793890415061,-0.18599492954500604,0.19333910479855307,-54,47.2,"Placentia,
 Newfoundland",0.4156415101842163,0.050934350436590885,ProxyRecord,63,West
0.0036947583572021162,-0.5515099398721247,0.5660793890415061,-0.18599492954500604,0.19333910479855307,-76.3,35,"Sand Hill Point,
 North Carolina",0.7361584928658096,0.012839257273181554,ProxyRecord,63,West
0.0036947583572021162,-0.5515099398721247,0.5660793890415061,-0.18599492954500604,0.19333910479855307,-75.7,35.9,"Sand Point,
 North Carolina",1.1312650251586438,0.01166219156171753,ProxyRecord,63,West
0.0036947583572021162,-0.5515099398721247,0.5660793890415061,-0.18599492954500604,0.19333910479855307,-71.4,41.5,"Fox Hill Marsh,
 Rhode Island",1.0859623071989415,0.023343518142203996,ProxyRecord,63,West
0.02773281698526134,-0.5432806475772481,0.5881578893841807,-0.16604701452147952,0.21928449074739315,-72.6,41.3,"East River Marsh,
 Connecticut",0.9247888860005858,0.02444436002766794,ProxyRecord,93,West
0.02773281698526134,-0.5432806475772481,0.5881578893841807,-0.16604701452147952,0.21928449074739315,-81.7,30.6,"Nassau,
 Florida",0.4043028342232031,0.0032491527968780886,ProxyRecord,93,West
0.02773281698526134,-0.5432806475772481,0.5881578893841807,-0.16604701452147952,0.21928449074739315,-81.7,24.7,"Snipe Key,
 Florida",0.7475029427969568,0.024667277663537407,ProxyRecord,93,West
0.02773281698526134,-0.5432806475772481,0.5881578893841807,-0.16604701452147952,0.21928449074739315,-80.3,25.3,"Swan Key,
 Florida",0.6903138198206762,0.014263740545663036,ProxyRecord,93,West
0.02773281698526134,-0.5432806475772481,0.5881578893841807,-0.16604701452147952,0.21928449074739315,-74.4,39.5,"Leeds Point,
 New Jersey",1.542892132853934,0.04595555448997943,ProxyRecord,93,West
0.02773281698526134,-0.5432806475772481,0.5881578893841807,-0.16604701452147952,0.21928449074739315,-58.8,48.6,"Big River Marsh,
 Newfoundland",0.9591597152489191,0.023505740654870575,ProxyRecord,93,West
0.02773281698526134,-0.5432806475772481,0.5881578893841807,-0.16604701452147952,0.21928449074739315,-54,47.2,"Placentia,
 Newfoundland",0.4156415101842163,0.050934350436590885,ProxyRecord,93,West
0.02773281698526134,-0.5432806475772481,0.5881578893841807,-0.16604701452147952,0.21928449074739315,-76.3,35,"Sand Hill Point,
 North Carolina",0.7361584928658096,0.012839257273181554,ProxyRecord,93,West
0.02773281698526134,-0.5432806475772481,0.5881578893841807,-0.16604701452147952,0.21928449074739315,-75.7,35.9,"Sand Point,
 North Carolina",1.1312650251586438,0.01166219156171753,ProxyRecord,93,West
0.02773281698526134,-0.5432806475772481,0.5881578893841807,-0.16604701452147952,0.21928449074739315,-71.4,41.5,"Fox Hill Marsh,
 Rhode Island",1.0859623071989415,0.023343518142203996,ProxyRecord,93,West
0.0486732542262102,-0.536752561404898,0.6227037000355362,-0.14045573045034962,0.24147152541300948,-72.6,41.3,"East River Marsh,
 Connecticut",0.9247888860005858,0.02444436002766794,ProxyRecord,123,West
0.0486732542262102,-0.536752561404898,0.6227037000355362,-0.14045573045034962,0.24147152541300948,-81.7,30.6,"Nassau,
 Florida",0.4043028342232031,0.0032491527968780886,ProxyRecord,123,West
0.0486732542262102,-0.536752561404898,0.6227037000355362,-0.14045573045034962,0.24147152541300948,-81.7,24.7,"Snipe Key,
 Florida",0.7475029427969568,0.024667277663537407,ProxyRecord,123,West
0.0486732542262102,-0.536752561404898,0.6227037000355362,-0.14045573045034962,0.24147152541300948,-80.3,25.3,"Swan Key,
 Florida",0.6903138198206762,0.014263740545663036,ProxyRecord,123,West
0.0486732542262102,-0.536752561404898,0.6227037000355362,-0.14045573045034962,0.24147152541300948,-74.4,39.5,"Leeds Point,
 New Jersey",1.542892132853934,0.04595555448997943,ProxyRecord,123,West
0.0486732542262102,-0.536752561404898,0.6227037000355362,-0.14045573045034962,0.24147152541300948,-58.8,48.6,"Big River Marsh,
 Newfoundland",0.9591597152489191,0.023505740654870575,ProxyRecord,123,West
0.0486732542262102,-0.536752561404898,0.6227037000355362,-0.14045573045034962,0.24147152541300948,-54,47.2,"Placentia,
 Newfoundland",0.4156415101842163,0.050934350436590885,ProxyRecord,123,West
0.0486732542262102,-0.536752561404898,0.6227037000355362,-0.14045573045034962,0.24147152541300948,-76.3,35,"Sand Hill Point,
 North Carolina",0.7361584928658096,0.012839257273181554,ProxyRecord,123,West
0.0486732542262102,-0.536752561404898,0.6227037000355362,-0.14045573045034962,0.24147152541300948,-75.7,35.9,"Sand Point,
 North Carolina",1.1312650251586438,0.01166219156171753,ProxyRecord,123,West
0.0486732542262102,-0.536752561404898,0.6227037000355362,-0.14045573045034962,0.24147152541300948,-71.4,41.5,"Fox Hill Marsh,
 Rhode Island",1.0859623071989415,0.023343518142203996,ProxyRecord,123,West
0.056785460102444896,-0.5137467938490258,0.6273781164219112,-0.13080694555087055,0.2492684401227191,-72.5,41.3,"Hammock River,
 Connecticut",0.9087224534178954,0.153462303244506,ProxyRecord,136,West
0.057385383361521304,-0.5107851399443666,0.6279509196793562,-0.1305933993636964,0.249304575134137,-71,42.4,"Revere,
 Massachusetts",0.5053311677138664,0.14409439878852276,ProxyRecord,137,West
0.06651607005484317,-0.4939877078345882,0.6282522288747115,-0.1229469317794188,0.25141854338655517,-72.6,41.3,"East River Marsh,
 Connecticut",0.9247888860005858,0.02444436002766794,ProxyRecord,153,West
0.06651607005484317,-0.4939877078345882,0.6282522288747115,-0.1229469317794188,0.25141854338655517,-72.5,41.3,"Hammock River,
 Connecticut",0.9087224534178954,0.153462303244506,ProxyRecord,153,West
0.06651607005484317,-0.4939877078345882,0.6282522288747115,-0.1229469317794188,0.25141854338655517,-81.7,30.6,"Nassau,
 Florida",0.4043028342232031,0.0032491527968780886,ProxyRecord,153,West
0.06651607005484317,-0.4939877078345882,0.6282522288747115,-0.1229469317794188,0.25141854338655517,-81.7,24.7,"Snipe Key,
 Florida",0.7475029427969568,0.024667277663537407,ProxyRecord,153,West
0.06651607005484317,-0.4939877078345882,0.6282522288747115,-0.1229469317794188,0.25141854338655517,-80.3,25.3,"Swan Key,
 Florida",0.6903138198206762,0.014263740545663036,ProxyRecord,153,West
0.06651607005484317,-0.4939877078345882,0.6282522288747115,-0.1229469317794188,0.25141854338655517,-71,42.4,"Revere,
 Massachusetts",0.5053311677138664,0.14409439878852276,ProxyRecord,153,West
0.06651607005484317,-0.4939877078345882,0.6282522288747115,-0.1229469317794188,0.25141854338655517,-74.4,39.5,"Leeds Point,
 New Jersey",1.542892132853934,0.04595555448997943,ProxyRecord,153,West
0.06651607005484317,-0.4939877078345882,0.6282522288747115,-0.1229469317794188,0.25141854338655517,-58.8,48.6,"Big River Marsh,
 Newfoundland",0.9591597152489191,0.023505740654870575,ProxyRecord,153,West
0.06651607005484317,-0.4939877078345882,0.6282522288747115,-0.1229469317794188,0.25141854338655517,-54,47.2,"Placentia,
 Newfoundland",0.4156415101842163,0.050934350436590885,ProxyRecord,153,West
0.06651607005484317,-0.4939877078345882,0.6282522288747115,-0.1229469317794188,0.25141854338655517,-76.3,35,"Sand Hill Point,
 North Carolina",0.7361584928658096,0.012839257273181554,ProxyRecord,153,West
0.06651607005484317,-0.4939877078345882,0.6282522288747115,-0.1229469317794188,0.25141854338655517,-75.7,35.9,"Sand Point,
 North Carolina",1.1312650251586438,0.01166219156171753,ProxyRecord,153,West
0.06651607005484317,-0.4939877078345882,0.6282522288747115,-0.1229469317794188,0.25141854338655517,-71.4,41.5,"Fox Hill Marsh,
 Rhode Island",1.0859623071989415,0.023343518142203996,ProxyRecord,153,West
0.08126126446171222,-0.440492337293709,0.6316680221815918,-0.09787115629123676,0.26167840636030604,-72.6,41.3,"East River Marsh,
 Connecticut",0.9247888860005858,0.02444436002766794,ProxyRecord,183,West
0.08126126446171222,-0.440492337293709,0.6316680221815918,-0.09787115629123676,0.26167840636030604,-72.5,41.3,"Hammock River,
 Connecticut",0.9087224534178954,0.153462303244506,ProxyRecord,183,West
0.08126126446171222,-0.440492337293709,0.6316680221815918,-0.09787115629123676,0.26167840636030604,-81.7,30.6,"Nassau,
 Florida",0.4043028342232031,0.0032491527968780886,ProxyRecord,183,West
0.08126126446171222,-0.440492337293709,0.6316680221815918,-0.09787115629123676,0.26167840636030604,-81.7,24.7,"Snipe Key,
 Florida",0.7475029427969568,0.024667277663537407,ProxyRecord,183,West
0.08126126446171222,-0.440492337293709,0.6316680221815918,-0.09787115629123676,0.26167840636030604,-80.3,25.3,"Swan Key,
 Florida",0.6903138198206762,0.014263740545663036,ProxyRecord,183,West
